weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,filing_status,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_300,persons_lifted_hi_ctc_300,gap_closed_hi_ctc_300_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hi_ctc_1000,persons_lifted_hi_ctc_1000,gap_closed_hi_ctc_1000_$
226744.58675421675,81368.68453157936,0.3842723034844489,87131.66465467234,348757295.486706,head_of_household,0.46209418804822966,17645.69105584883,69982910.79423147,0.412857951212743,6481.640881253654,12047407.308976352,0.4169616464240709,7412.131556111461,24919790.493778527,0.5101731747980851,28547.341038006256,128607776.39871228,0.27495816969500103,24786.388092483518,105870959.09108251,0.34759756661819363,8315.798055058694,30921097.913530648,0.3784873537162128,1311.7060445926036,8582182.020721793,0.3719736486196839,2788.653414943881,18430067.685924113,0.36306703999082324,4808.178707876432,27979299.172496498
760109.5156121522,263050.6609070188,0.09950086466611109,75631.55404434801,282796114.34726393,married_filing_jointly,0.1229900923727876,17854.385494225426,33957597.39293891,0.10902069415133674,7236.112978725141,6833546.155750394,0.10813849400625279,6565.544253772416,11275065.557139039,0.14888195855532393,37535.03935652778,74571868.85392511,0.08353301771758681,12137.312409411774,38341716.566319525,0.0906535346735338,6724.939715118788,12040540.188138604,0.09832022265585025,897.4172265307279,3220884.364644766,0.0971596199031783,1779.6024226823356,6890970.64729768,0.09565913877779,2920.132404086413,10466253.870998383
18895.950016498566,13694.400031208992,0.26827177358173604,5069.250024437904,66724778.02412881,married_filing_separately,0.26827177358173604,0.0,0.0,0.26827177358173604,0.0,206895.62427014858,0.26827177358173604,0.0,0.0,0.26827177358173604,0.0,206895.62427014858,0.2539115533250544,271.350004196167,3546506.6982130483,0.26827177358173604,0.0,0.0,0.26827177358173604,0.0,256851.00043058395,0.26827177358173604,0.0,556510.5009329319,0.26827177358173604,0.0,856170.0014352798
380940.9857534292,374832.59363544127,0.3321306445892456,126522.17514874907,1145685223.5713072,single,0.3322554369999852,47.53854396169481,11300732.379136086,0.3321306445892456,0.0,25092.00038909912,0.3322554369999852,47.53854396169481,4513774.266535282,0.3322554369999852,47.53854396169481,15850463.121258736,0.3313131752925408,311.4075597099145,2853524.761667967,0.3321306445892456,0.0,6624488.237199545,0.3321306445892456,0.0,202565.26086854935,0.3321306445892456,0.0,438891.39854860306,0.3321306445892456,0.0,675217.5362284184
