weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,county,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_300,persons_lifted_hi_ctc_300,gap_closed_hi_ctc_300_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hi_ctc_1000,persons_lifted_hi_ctc_1000,gap_closed_hi_ctc_1000_$
199663.5192083044,105106.91157973337,0.2509836929740427,50112.28740309396,301708595.3347345,Hawaii,0.28508228698935645,6808.245281152762,21619122.39985168,0.2638024835109072,2559.4448305844708,3087028.0870293975,0.2672527413452014,3248.335451955674,7515664.587848425,0.310092245741251,11801.821660810558,40756702.91330278,0.21494501459029972,7195.609353714375,26608171.137008786,0.2404861862555482,2095.9691343274317,9129564.9494254,0.24994019308851761,208.34885943740665,2084663.161301136,0.24632705933593438,929.7598598484838,4468772.910828173,0.24532166033048697,1130.50136348464,6808072.494841754
956528.1523039541,503057.7266655151,0.2002447646769964,191539.75476502746,1218854783.949076,Honolulu,0.22361869310252552,22357.82056895623,69713241.18859029,0.20915696729961616,8524.772707572934,11585197.162839413,0.20957159756271246,8921.378227021749,24729482.454438448,0.24419163010770792,42036.413989989,132837149.95537996,0.17696406201826284,22268.647498496168,95500188.27603626,0.1905996381360155,9225.835068982298,29757322.180935144,0.19856544855553357,1606.3131467970961,7738515.771963835,0.19708717771688136,3020.3208206979034,16610780.595754623,0.19459368471902352,5405.417070721713,25192568.089550734
68335.07954444278,37977.23226632639,0.2676625014304017,18290.73832631103,106393861.38955736,Kauai,0.31269700939386524,3077.436683928121,9932009.88253498,0.28695669076770625,1318.4699631102449,2695331.366091341,0.27447392552816724,465.4592075317414,3446252.315093875,0.3351229730962342,4609.91669739029,19528702.381411523,0.21443605636680818,3637.233357288578,9061766.808588386,0.23216051177596306,2426.0312870220514,4010778.838898301,0.2666731698293373,67.60605365457013,867827.065911755,0.26614050049217486,104.00605518044904,1868068.155188024,0.2658205491230667,125.86995743881198,2867627.666254908
162164.28707959532,86804.46859367362,0.21220371018487247,34411.863377774906,217006170.75603816,Maui,0.2325788039832809,3304.1125599987863,13976867.095329463,0.2203131797998785,1315.0663587110903,1745384.4734258652,0.22077552024471678,1390.0414673363557,5017230.96007219,0.25957398343458865,7681.766590305844,26114448.748072118,0.18504009768034996,4404.967856302275,19442580.89564964,0.20423091726523815,1292.9022798457445,6688460.369609922,0.21018812946040727,326.85521123427316,1571476.6474891007,0.20903304227050573,514.1691018994316,3368818.5709323883,0.2056269062564329,1066.5227203176837,5108672.3305116
