tax_year,income_bracket,agi_low,agi_high,agi_median,filer_count,avg_act46_tax,avg_cd1_tax,avg_bracket_change,avg_credit_loss,avg_total_change,total_act46_$M,total_cd1_$M,total_bracket_$M,total_credit_loss_$M,total_change_$M,pct_pay_more,pct_pay_less,pct_no_change,pct_credit_claimant,avg_credit_loss_per_claimant,household_count,avg_per_hh_total_change,avg_per_hh_bracket_change,avg_per_hh_credit_loss,cor_scale_factor,total_change_cor_$M,total_bracket_cor_$M,avg_total_change_cor,avg_per_hh_total_change_cor,avg_per_hh_bracket_change_cor
2029,$30K–$60K,30001.16434819247,59994.50281656355,44492.17076687423,150698.64060729713,794.5579952816886,746.3980460283957,-48.15994925329281,13.576979335915617,-34.58296991737719,119.73880977260968,112.48117088842203,-7.2576388841876405,2.0460323294758473,-5.211606554711794,1.0763282158563037,72.342726317534,26.58094546660969,1.0763282158563037,1261.416279523441,150698.64060729713,-34.58296991737719,-48.15994925329281,13.576979335915617,1.0823555683674526,-5.640811374632625,-7.8553458595006385,-37.43107006075731,-37.43107006075731,-52.12618924659541
2029,$60K–$100K,60020.49160160182,99994.55668030035,78026.04344144753,121263.84307397547,2232.020089125672,2125.0863177998117,-106.93377132586072,33.93352696855151,-73.0002443573092,270.6633338256962,257.69613376032873,-12.967200065367551,4.114909889260946,-8.852290176106605,1.8358960260852157,98.16410397391479,0.0,1.8358960260852157,1848.3359888800394,121263.84307397547,-73.0002443573092,-106.93377132586072,33.93352696855151,1.0823555683674526,-9.581325564913481,-14.035121196885365,-79.01222097231832,-79.01222097231832,-115.74036284107719
2029,$100K–$175K,100011.98593093509,174981.88076664574,131488.32107103412,104963.42904686814,4489.101325583431,4330.581610359279,-158.51971522415295,100.19567322170775,-58.32404200244519,471.1914684720782,454.55269559061816,-16.638772881460124,10.516881437009909,-6.121891444450212,3.3271698748489675,96.67283012515104,0.0,3.3271698748489675,3011.4384594281046,104963.42904686814,-58.32404200244519,-158.51971522415295,100.19567322170775,1.0823555683674526,-6.626063293841755,-18.00906847904973,-63.127351631043744,-63.127351631043744,-171.57469646888478
2029,$175K–$350K,175051.40277344908,349963.7615332915,231612.74844751623,53916.42572208565,9472.208571756537,9321.969154425196,-150.23941733134018,288.5013167859709,138.26189945463076,510.70762988321434,502.6072574981397,-8.10037238507463,15.554959817214703,7.454587432140075,9.881705102855136,90.11829489714488,-1.4210854715202004e-14,4.831523375637399,5971.228831070498,53916.42572208565,138.26189945463076,-150.23941733134018,288.5013167859709,1.0823555683674526,8.06851421705884,-8.76748315683547,149.64853676778046,149.64853676778046,-162.61246993685762
2029,$350K–$500K,350195.7465150586,499888.2369741535,405030.7395627417,7613.1736260670805,20132.532600924522,20432.54047304145,300.0078721169254,538.8930935084135,838.9009656253388,153.27246622329426,155.55647824290733,2.284012019613082,4.102686686767955,6.386698706381036,29.020067777354786,70.97993222264523,-1.4210854715202004e-14,5.525099034463454,9753.546319206309,7613.1736260670805,838.9009656253388,300.0078721169254,538.8930935084135,1.0823555683674526,6.912678908336721,2.4721131276464106,907.9891314534184,907.9891314534184,324.7151909398248
2029,$500K–$1M,525518.026466521,995293.5527464563,668617.5617183616,5086.999939220852,48904.271003472866,52890.197879126405,3985.926875653554,538.8930935084135,4524.8199691619675,248.77602362230652,269.05243339649485,20.276409774188387,2.741349133923836,23.017758908112224,100.0,0.0,0.0,5.525099034463453,9753.546319206309,5086.999939220852,4524.8199691619675,3985.926875653554,538.8930935084135,1.0823555683674526,24.913399525534803,21.946285025593042,4897.464089482701,4897.464089482701,4314.190148969107
2029,$1M+,1002738.4267443885,271603974.1217113,4172043.140031024,2576.846805844282,383859.4546990314,431698.4494796045,47838.99478057315,538.8930935084135,48377.887874081556,989.147009734327,1112.420770629448,123.27376089512119,1.3886449466986992,124.66240584181986,100.0,0.0,0.0,5.525099034463455,9753.546319206307,2576.846805844282,48377.887874081556,47838.99478057315,538.8930935084135,1.0823555683674526,134.92904912897697,133.42604153843234,52362.076326368435,52362.076326368435,51778.80238585485
2030,Under $10K,-20392.456806895672,9997.079429446605,2832.5723860796525,95080.60606938164,0.0,0.0,0.0,45.017302379565386,45.017302379565386,0.0,0.0,0.0,4.280272393857693,4.280272393857693,0.5617516759717666,0.0,99.43824832402824,0.5617516759717666,8013.737084395978,95080.60606938164,45.017302379565386,0.0,45.017302379565386,1.0853137148846388,4.645438332495859,0.0,48.8578956796512,48.8578956796512,0.0
2030,$10K–$30K,10017.892660624104,29997.59950579581,19187.482749499148,98234.98980405595,91.25155938715206,91.25155938715206,0.0,23.764094350555055,23.764094350555055,8.964096006001089,8.964096006001089,0.0,2.334465566229399,2.334465566229399,0.8670171330431911,0.0,99.13298286695681,0.8670171330431911,2740.902508713312,98234.98980405595,23.764094350555055,0.0,23.764094350555055,1.0853137148846388,2.533627495954701,0.0,25.791497520469964,25.791497520469964,0.0
2030,$30K–$60K,30004.345184003054,59995.19901159162,44470.43505095014,146761.09974730818,746.85460972488,701.4074391682087,-45.44717055667125,22.73517670764877,-22.711993849022488,109.60920387457003,102.93932714326948,-6.669876731300557,3.3366395365639185,-3.333237194736639,1.076328215856304,69.70040147040781,29.22327031373588,1.076328215856304,2112.2903193205934,146761.09974730818,-22.711993849022488,-45.44717055667125,22.73517670764877,1.0853137148846388,-3.6176080424112738,-7.23890869307042,-24.64963841671966,-24.64963841671966,-49.32443750785666
