weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,county,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_300,persons_lifted_hi_ctc_300,gap_closed_hi_ctc_300_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hi_ctc_1000,persons_lifted_hi_ctc_1000,gap_closed_hi_ctc_1000_$
189928.0,79494.0,0.1788783117813066,33974.0,192315217.04926935,Hawaii,0.19645865801777515,3339.0,10189504.531959146,0.18527020765763869,1214.0,2240791.5030200183,0.18665494292574028,1477.0,3437806.2730024755,0.2150815045701529,6876.0,20882572.148075968,0.1541689482330146,4693.0,13517907.372904092,0.17083315782822964,1528.0,4119939.2007431984,0.17582978813023883,579.0,1146190.0030750334,0.17515058337896466,708.0,2438650.486791551,0.172554862895413,1201.0,3708747.888715714
930753.0,367560.0,0.10565853669018525,98342.0,542547855.8708642,Honolulu,0.12033590007230704,13661.0,32842498.566908598,0.11210707889203687,6002.0,6161679.915927172,0.10980786524459228,3862.0,11153781.597127318,0.13471135736333914,27041.0,68431127.88613272,0.09204697701753312,12669.0,38170013.035458624,0.0986953574149103,6481.0,12992310.461545706,0.10471414005649189,879.0,3281134.8443051577,0.1025653422551418,2879.0,6974472.926014781,0.10193037250484285,3470.0,10533451.936274707
60504.0,25511.0,0.15104786460399314,9139.0,44484171.96199013,Kauai,0.18517783948168717,2065.0,4342415.799037233,0.15901428004760015,482.0,1019712.2609520108,0.16760875314028825,1002.0,1396116.379696712,0.1946482877165146,2638.0,8360873.277803287,0.11192648419939177,2367.0,3347646.9354245514,0.13043765701441226,1247.0,1368469.939862363,0.15005619463175987,60.0,346691.7794728875,0.14248644717704614,518.0,719012.8509057611,0.14235422451408172,526.0,1072725.6371721104
158020.0,63199.0,0.115580306290343,18264.0,105901217.51173154,Maui,0.12853436273889382,2047.0,6503893.097887158,0.11983926085305657,673.0,1197601.470820114,0.12094671560561954,848.0,2285234.723979026,0.14012783192001013,3879.0,13307520.547299355,0.10110745475256297,2287.0,7692882.01539138,0.11101126439691178,722.0,2906721.4853076935,0.11390963169219086,264.0,651505.9303223044,0.11324515884065309,369.0,1397500.255295068,0.11244146310593596,496.0,2128391.3303126097
