weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_300,persons_lifted_hi_ctc_300,gap_closed_hi_ctc_300_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hi_ctc_1000,persons_lifted_hi_ctc_1000,gap_closed_hi_ctc_1000_$,poverty_rate_hoh_baseline,persons_in_poverty_hoh_baseline,weighted_persons_hoh,persons_lifted_no_eitc_hoh,poverty_rate_no_eitc_hoh,persons_lifted_no_ctc_hoh,poverty_rate_no_ctc_hoh,persons_lifted_no_hi_eitc_hoh,poverty_rate_no_hi_eitc_hoh,persons_lifted_no_credits_hoh,poverty_rate_no_credits_hoh,persons_lifted_expanded_ctc_2021_hoh,poverty_rate_expanded_ctc_2021_hoh,persons_lifted_hi_eitc_100pct_hoh,poverty_rate_hi_eitc_100pct_hoh,persons_lifted_hi_ctc_300_hoh,poverty_rate_hi_ctc_300_hoh,persons_lifted_hi_ctc_650_hoh,poverty_rate_hi_ctc_650_hoh,persons_lifted_hi_ctc_1000_hoh,poverty_rate_hi_ctc_1000_hoh
1339205.0,535764.0,0.11589263779630453,155204.0,828116462.7394627,0.13088212782957054,20074.0,47279541.16545546,0.12257197367094656,8945.0,9034638.128176332,0.12141905085479818,7401.0,16058949.699026465,0.14783621626263344,42779.0,100712017.17002308,0.09984953759879929,21485.0,59179232.809463024,0.10922226246168436,8933.0,18419727.122268796,0.11495178109400726,1260.0,5169114.33726871,0.11314996583794117,3673.0,10989254.972600937,0.11108381465122964,6440.0,16583461.048162222,0.27788986344426275,13085.0,47087.0,3569.0,0.3536857306687621,975.0,0.29859621551595983,952.0,0.2981077579799095,6488.0,0.4156773631787967,4044.0,0.19200628623611612,1111.0,0.2542952407246161,88.0,0.276020982436766,112.0,0.2755112876165396,326.0,0.2709665088028543
