weighted_persons,weighted_filers,poverty_rate_baseline,persons_in_poverty_baseline,poverty_gap_baseline_$,filing_status,poverty_rate_no_eitc,persons_lifted_no_eitc,gap_closed_no_eitc_$,poverty_rate_no_ctc,persons_lifted_no_ctc,gap_closed_no_ctc_$,poverty_rate_no_hi_eitc,persons_lifted_no_hi_eitc,gap_closed_no_hi_eitc_$,poverty_rate_no_credits,persons_lifted_no_credits,gap_closed_no_credits_$,poverty_rate_expanded_ctc_2021,persons_lifted_expanded_ctc_2021,gap_closed_expanded_ctc_2021_$,poverty_rate_hi_eitc_100pct,persons_lifted_hi_eitc_100pct,gap_closed_hi_eitc_100pct_$,poverty_rate_hi_ctc_300,persons_lifted_hi_ctc_300,gap_closed_hi_ctc_300_$,poverty_rate_hi_ctc_650,persons_lifted_hi_ctc_650,gap_closed_hi_ctc_650_$,poverty_rate_hi_ctc_1000,persons_lifted_hi_ctc_1000,gap_closed_hi_ctc_1000_$
47087.0,17671.0,0.27788986344426275,13085.0,56767148.47619244,head_of_household,0.3536857306687621,3569.0,8998360.083525471,0.29859621551595983,975.0,1365446.330371447,0.2981077579799095,952.0,2893877.639530614,0.4156773631787967,6488.0,19764432.194655262,0.19200628623611612,4044.0,17856826.597461745,0.2542952407246161,1111.0,3562059.4174484685,0.276020982436766,88.0,1426990.3995593786,0.2755112876165396,112.0,3083143.495812133,0.2709665088028543,326.0,4717089.527037971
1108517.0,334492.0,0.07903983430114288,87617.0,262021670.82727253,married_filing_jointly,0.09392909626104065,16505.0,34836709.171930015,0.08622962029450157,7970.0,7669191.797805011,0.08485751684457703,6449.0,11787283.295495927,0.11177816848997355,36291.0,76125324.30136788,0.06330620098744538,17441.0,41322406.212001264,0.07198356001757303,7822.0,12832318.221740246,0.07798256589659879,1172.0,3742123.937709391,0.07582743431088562,3561.0,7906111.476788789,0.07352435731702807,6114.0,11866371.521124244
183601.0,183601.0,0.29685023502050645,54502.0,509327643.4359977,single,0.29685023502050645,0.0,3444471.9099999666,0.29685023502050645,0.0,0.0,0.29685023502050645,0.0,1377788.7639999986,0.29685023502050645,0.0,4822260.674000025,0.29685023502050645,0.0,0.0,0.29685023502050645,0.0,2025349.4830800295,0.29685023502050645,0.0,0.0,0.29685023502050645,0.0,0.0,0.29685023502050645,0.0,0.0
