group,tci_lo,tci_hi,households,avg_cap9_static,total_cap9_static_M,pct_hh_up_cap9_static,avg_cap9_behavioral,total_cap9_behavioral_M,pct_hh_up_cap9_behavioral,avg_ordinary_static,total_ordinary_static_M,pct_hh_up_ordinary_static,avg_ordinary_behavioral,total_ordinary_behavioral_M,pct_hh_up_ordinary_behavioral,share_cap9_static,share_cap9_behavioral,share_ordinary_static,share_ordinary_behavioral
Lowest 20%,0.0,31859.205206999995,70568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Second 20%,31859.5347,68014.64325,87757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle 20%,68014.737,110644.56033400001,102560.0,0.0275232971399184,0.0028227893546700312,0.8219578783151327,0.02335436426284905,0.002395223598797799,0.8219578783151327,0.0275232971399184,0.0028227893546700312,0.8219578783151327,0.02335436426284905,0.002395223598797799,0.8219578783151327,4.928805489260763e-05,5.0820816648904755e-05,2.4892388212031943e-05,2.6823180065480017e-05
Fourth 20%,110644.56033400001,182395.262325,111626.0,4.479127024913525,0.4999870332829971,60.79945532402845,3.7848906442095975,0.4224922030505405,60.298675935713895,4.479127024913525,0.4999870332829971,60.79945532402845,3.7848906442095975,0.4224922030505405,60.298675935713895,0.008730154909105883,0.008964256530204611,0.004409068396432774,0.004731326313073235
Next 15%,182402.398983,359280.80715,94313.0,27.550064570061245,2.598329239796186,87.17037948108957,22.99453869315277,2.1686839277673173,87.17037948108957,29.134013970391912,2.7477162595895726,87.17037948108957,23.9792273758877,2.2615528715020967,87.17037948108957,0.045368810105602855,0.04601419605159525,0.02423036622164506,0.02532625343636034
Next 4%,359383.1011035,711540.6599999999,23066.0,407.5595078278707,9.400767607557665,97.6502211046562,333.25314687767565,7.686817085880467,97.57651955258822,629.2397778821901,14.514044716630597,97.6502211046562,488.7551272243645,11.273625764557192,97.57651955258822,0.16414457178938613,0.1630955548080243,0.12799015095314922,0.1262489623203984
Top 1%,711584.3508235001,38405648.118687555,4306.0,10396.971758238138,44.76936039097342,100.0,8557.912058223726,36.850369322711366,100.0,22209.73738195,95.6351291666767,100.0,17495.753262703976,75.33671354920332,100.0,0.7817071751410125,0.781875171793527,0.8433455220405609,0.8436666347501026
